2021-02-17 20:24:49,824 - log  - 添加东亚药业股票数据到数据库--成功,用时-0.2500379000002795
2021-02-17 20:24:49,824 - log  - 东亚药业 共27条数据已添加到数据库！
2021-02-17 20:24:49,826 - log  - 初始化pro接口成功
2021-02-17 20:24:49,826 - log  - 抓取时空科技股票数据
2021-02-17 20:24:50,268 - log  - 添加时空科技股票数据到数据库--成功,用时-0.44236929999988206
2021-02-17 20:24:50,268 - log  - 时空科技 共89条数据已添加到数据库！
2021-02-17 20:24:50,270 - log  - 初始化pro接口成功
2021-02-17 20:24:50,270 - log  - 抓取一鸣食品股票数据
2021-02-17 20:24:50,422 - log  - 添加一鸣食品股票数据到数据库--成功,用时-0.15104690000043774
2021-02-17 20:24:50,422 - log  - 一鸣食品 共4条数据已添加到数据库！
2021-02-17 20:24:50,425 - log  - 初始化pro接口成功
2021-02-17 20:24:50,425 - log  - 抓取确成股份股票数据
2021-02-17 20:24:50,627 - log  - 添加确成股份股票数据到数据库--成功,用时-0.20114769999963755
2021-02-17 20:24:50,627 - log  - 确成股份 共19条数据已添加到数据库！
2021-02-17 20:24:50,629 - log  - 初始化pro接口成功
2021-02-17 20:24:50,629 - log  - 抓取健麾信息股票数据
2021-02-17 20:24:50,780 - log  - 添加健麾信息股票数据到数据库--成功,用时-0.1515981999991709
2021-02-17 20:24:50,781 - log  - 健麾信息 共8条数据已添加到数据库！
2021-02-17 20:24:50,783 - log  - 初始化pro接口成功
2021-02-17 20:24:50,783 - log  - 抓取国光连锁股票数据
2021-02-17 20:24:51,302 - log  - 添加国光连锁股票数据到数据库--成功,用时-0.5188256999999794
2021-02-17 20:24:51,303 - log  - 国光连锁 共107条数据已添加到数据库！
2021-02-17 20:24:51,305 - log  - 初始化pro接口成功
2021-02-17 20:24:51,305 - log  - 抓取德利股份股票数据
2021-02-17 20:24:51,685 - log  - 添加德利股份股票数据到数据库--成功,用时-0.3795851999993829
2021-02-17 20:24:51,685 - log  - 德利股份 共69条数据已添加到数据库！
2021-02-17 20:24:51,687 - log  - 初始化pro接口成功
2021-02-17 20:24:51,687 - log  - 抓取葫芦娃股票数据
2021-02-17 20:24:52,523 - log  - 添加葫芦娃股票数据到数据库--成功,用时-0.8371906000002127
2021-02-17 20:24:52,524 - log  - 葫芦娃 共119条数据已添加到数据库！
2021-02-17 20:24:52,526 - log  - 初始化pro接口成功
2021-02-17 20:24:52,526 - log  - 抓取伟时电子股票数据
2021-02-17 20:24:52,882 - log  - 添加伟时电子股票数据到数据库--成功,用时-0.3547398999999132
2021-02-17 20:24:52,882 - log  - 伟时电子 共63条数据已添加到数据库！
2021-02-17 20:24:52,884 - log  - 初始化pro接口成功
2021-02-17 20:24:52,884 - log  - 抓取起帆电缆股票数据
2021-02-17 20:24:53,722 - log  - 添加起帆电缆股票数据到数据库--成功,用时-0.838927199999489
2021-02-17 20:24:53,723 - log  - 起帆电缆 共104条数据已添加到数据库！
2021-02-17 20:24:53,725 - log  - 初始化pro接口成功
2021-02-17 20:24:53,725 - log  - 抓取神通科技股票数据
2021-02-17 20:24:53,862 - log  - 添加神通科技股票数据到数据库--成功,用时-0.13679559999945923
2021-02-17 20:24:53,862 - log  - 神通科技 共0条数据已添加到数据库！
2021-02-17 20:24:53,864 - log  - 初始化pro接口成功
2021-02-17 20:24:53,864 - log  - 抓取天普股份股票数据
2021-02-17 20:24:54,336 - log  - 添加天普股份股票数据到数据库--成功,用时-0.47107860000051005
2021-02-17 20:24:54,336 - log  - 天普股份 共87条数据已添加到数据库！
2021-02-17 20:24:54,338 - log  - 初始化pro接口成功
2021-02-17 20:24:54,338 - log  - 抓取协和电子股票数据
2021-02-17 20:24:54,546 - log  - 添加协和电子股票数据到数据库--成功,用时-0.20786619999944378
2021-02-17 20:24:54,546 - log  - 协和电子 共21条数据已添加到数据库！
2021-02-17 20:24:54,548 - log  - 初始化pro接口成功
2021-02-17 20:24:54,548 - log  - 抓取健之佳股票数据
2021-02-17 20:24:54,777 - log  - 添加健之佳股票数据到数据库--成功,用时-0.22862379999969562
2021-02-17 20:24:54,777 - log  - 健之佳 共23条数据已添加到数据库！
2021-02-17 20:24:54,779 - log  - 初始化pro接口成功
2021-02-17 20:24:54,779 - log  - 抓取新亚电子股票数据
2021-02-17 20:24:54,915 - log  - 添加新亚电子股票数据到数据库--成功,用时-0.13513120000061463
2021-02-17 20:24:54,915 - log  - 新亚电子 共0条数据已添加到数据库！
2021-02-17 20:24:54,917 - log  - 初始化pro接口成功
2021-02-17 20:24:54,917 - log  - 抓取凯迪股份股票数据
2021-02-17 20:24:55,548 - log  - 添加凯迪股份股票数据到数据库--成功,用时-0.6308464999992793
2021-02-17 20:24:55,548 - log  - 凯迪股份 共146条数据已添加到数据库！
2021-02-17 20:24:55,550 - log  - 初始化pro接口成功
2021-02-17 20:24:55,550 - log  - 抓取舒华体育股票数据
2021-02-17 20:24:55,732 - log  - 添加舒华体育股票数据到数据库--成功,用时-0.18093990000033955
2021-02-17 20:24:55,732 - log  - 舒华体育 共13条数据已添加到数据库！
2021-02-17 20:24:55,734 - log  - 初始化pro接口成功
2021-02-17 20:24:55,734 - log  - 抓取法狮龙股票数据
2021-02-17 20:24:56,239 - log  - 添加法狮龙股票数据到数据库--成功,用时-0.5045943000004627
2021-02-17 20:24:56,239 - log  - 法狮龙 共103条数据已添加到数据库！
2021-02-17 20:24:56,242 - log  - 初始化pro接口成功
2021-02-17 20:24:56,242 - log  - 抓取沪光股份股票数据
2021-02-17 20:24:56,701 - log  - 添加沪光股份股票数据到数据库--成功,用时-0.4601230999996915
2021-02-17 20:24:56,701 - log  - 沪光股份 共92条数据已添加到数据库！
2021-02-17 20:24:56,703 - log  - 初始化pro接口成功
2021-02-17 20:24:56,704 - log  - 抓取帅丰电器股票数据
2021-02-17 20:24:57,041 - log  - 添加帅丰电器股票数据到数据库--成功,用时-0.3374783999997817
2021-02-17 20:24:57,041 - log  - 帅丰电器 共54条数据已添加到数据库！
2021-02-17 20:24:57,043 - log  - 初始化pro接口成功
2021-02-17 20:24:57,043 - log  - 抓取李子园股票数据
2021-02-17 20:24:57,174 - log  - 添加李子园股票数据到数据库--成功,用时-0.12977580000006128
2021-02-17 20:24:57,174 - log  - 李子园 共0条数据已添加到数据库！
2021-02-17 20:24:57,176 - log  - 初始化pro接口成功
2021-02-17 20:24:57,176 - log  - 抓取巴比食品股票数据
2021-02-17 20:24:57,563 - log  - 添加巴比食品股票数据到数据库--成功,用时-0.38623269999970944
2021-02-17 20:24:57,563 - log  - 巴比食品 共59条数据已添加到数据库！
2021-02-17 20:24:57,565 - log  - 初始化pro接口成功
2021-02-17 20:24:57,565 - log  - 抓取立昂微股票数据
2021-02-17 20:24:57,966 - log  - 添加立昂微股票数据到数据库--成功,用时-0.400669999999991
2021-02-17 20:24:57,966 - log  - 立昂微 共74条数据已添加到数据库！
2021-02-17 20:24:57,968 - log  - 初始化pro接口成功
2021-02-17 20:24:57,968 - log  - 抓取宏柏新材股票数据
2021-02-17 20:24:58,442 - log  - 添加宏柏新材股票数据到数据库--成功,用时-0.4736127000005581
2021-02-17 20:24:58,442 - log  - 宏柏新材 共96条数据已添加到数据库！
2021-02-17 20:24:58,445 - log  - 初始化pro接口成功
2021-02-17 20:24:58,445 - log  - 抓取蓝天燃气股票数据
2021-02-17 20:24:58,570 - log  - 添加蓝天燃气股票数据到数据库--成功,用时-0.12548729999980424
2021-02-17 20:24:58,570 - log  - 蓝天燃气 共0条数据已添加到数据库！
2021-02-17 20:24:58,572 - log  - 初始化pro接口成功
2021-02-17 20:24:58,572 - log  - 抓取拱东医疗股票数据
2021-02-17 20:24:58,981 - log  - 添加拱东医疗股票数据到数据库--成功,用时-0.40933440000026167
2021-02-17 20:24:58,982 - log  - 拱东医疗 共71条数据已添加到数据库！
2021-02-17 20:24:58,984 - log  - 初始化pro接口成功
2021-02-17 20:24:58,984 - log  - 抓取博迁新材股票数据
2021-02-17 20:24:59,198 - log  - 添加博迁新材股票数据到数据库--成功,用时-0.2132966999997734
2021-02-17 20:24:59,198 - log  - 博迁新材 共18条数据已添加到数据库！
2021-02-17 20:24:59,200 - log  - 初始化pro接口成功
2021-02-17 20:24:59,200 - log  - 抓取华旺科技股票数据
2021-02-17 20:24:59,357 - log  - 添加华旺科技股票数据到数据库--成功,用时-0.15684539999983826
2021-02-17 20:24:59,357 - log  - 华旺科技 共4条数据已添加到数据库！
2021-02-17 20:24:59,359 - log  - 初始化pro接口成功
2021-02-17 20:24:59,359 - log  - 抓取均瑶健康股票数据
2021-02-17 20:24:59,803 - log  - 添加均瑶健康股票数据到数据库--成功,用时-0.44342129999949975
2021-02-17 20:24:59,803 - log  - 均瑶健康 共92条数据已添加到数据库！
2021-02-17 20:24:59,805 - log  - 初始化pro接口成功
2021-02-17 20:24:59,805 - log  - 抓取新炬网络股票数据
2021-02-17 20:24:59,934 - log  - 添加新炬网络股票数据到数据库--成功,用时-0.12843189999966853
2021-02-17 20:24:59,934 - log  - 新炬网络 共0条数据已添加到数据库！
2021-02-17 20:24:59,936 - log  - 初始化pro接口成功
2021-02-17 20:24:59,936 - log  - 抓取晨光新材股票数据
2021-02-17 20:25:00,484 - log  - 添加晨光新材股票数据到数据库--成功,用时-0.5477566999998089
2021-02-17 20:25:00,484 - log  - 晨光新材 共102条数据已添加到数据库！
2021-02-17 20:25:00,486 - log  - 初始化pro接口成功
2021-02-17 20:25:00,486 - log  - 抓取森林包装股票数据
2021-02-17 20:25:00,656 - log  - 添加森林包装股票数据到数据库--成功,用时-0.1697626000004675
2021-02-17 20:25:00,656 - log  - 森林包装 共8条数据已添加到数据库！
2021-02-17 20:25:00,659 - log  - 初始化pro接口成功
2021-02-17 20:25:00,659 - log  - 抓取华兴源创股票数据
2021-02-17 20:25:02,028 - log  - 添加华兴源创股票数据到数据库--成功,用时-1.3698647999999594
2021-02-17 20:25:02,029 - log  - 华兴源创 共354条数据已添加到数据库！
2021-02-17 20:25:02,031 - log  - 初始化pro接口成功
2021-02-17 20:25:02,031 - log  - 抓取睿创微纳股票数据
2021-02-17 20:25:03,406 - log  - 添加睿创微纳股票数据到数据库--成功,用时-1.3751269000003958
2021-02-17 20:25:03,406 - log  - 睿创微纳 共354条数据已添加到数据库！
2021-02-17 20:25:03,408 - log  - 初始化pro接口成功
2021-02-17 20:25:03,408 - log  - 抓取天准科技股票数据
2021-02-17 20:25:04,765 - log  - 添加天准科技股票数据到数据库--成功,用时-1.3559404999996332
2021-02-17 20:25:04,765 - log  - 天准科技 共354条数据已添加到数据库！
2021-02-17 20:25:04,767 - log  - 初始化pro接口成功
2021-02-17 20:25:04,767 - log  - 抓取博汇科技股票数据
2021-02-17 20:25:05,385 - log  - 添加博汇科技股票数据到数据库--成功,用时-0.6179812000000311
2021-02-17 20:25:05,385 - log  - 博汇科技 共137条数据已添加到数据库！
2021-02-17 20:25:05,387 - log  - 初始化pro接口成功
2021-02-17 20:25:05,388 - log  - 抓取容百科技股票数据
2021-02-17 20:25:06,868 - log  - 添加容百科技股票数据到数据库--成功,用时-1.4802321000006486
2021-02-17 20:25:06,868 - log  - 容百科技 共353条数据已添加到数据库！
2021-02-17 20:25:06,870 - log  - 初始化pro接口成功
2021-02-17 20:25:06,870 - log  - 抓取杭可科技股票数据
2021-02-17 20:25:08,254 - log  - 添加杭可科技股票数据到数据库--成功,用时-1.3834842000005665
2021-02-17 20:25:08,254 - log  - 杭可科技 共354条数据已添加到数据库！
2021-02-17 20:25:08,256 - log  - 初始化pro接口成功
2021-02-17 20:25:08,256 - log  - 抓取光峰科技股票数据
2021-02-17 20:25:09,624 - log  - 添加光峰科技股票数据到数据库--成功,用时-1.3666665999999168
2021-02-17 20:25:09,624 - log  - 光峰科技 共354条数据已添加到数据库！
2021-02-17 20:25:09,626 - log  - 初始化pro接口成功
2021-02-17 20:25:09,626 - log  - 抓取澜起科技股票数据
2021-02-17 20:25:10,988 - log  - 添加澜起科技股票数据到数据库--成功,用时-1.3617428999996264
2021-02-17 20:25:10,988 - log  - 澜起科技 共354条数据已添加到数据库！
2021-02-17 20:25:10,990 - log  - 初始化pro接口成功
2021-02-17 20:25:10,990 - log  - 抓取中国通号股票数据
2021-02-17 20:25:12,358 - log  - 添加中国通号股票数据到数据库--成功,用时-1.368515799999841
2021-02-17 20:25:12,359 - log  - 中国通号 共354条数据已添加到数据库！
2021-02-17 20:25:12,361 - log  - 初始化pro接口成功
2021-02-17 20:25:12,361 - log  - 抓取福光股份股票数据
2021-02-17 20:25:13,752 - log  - 添加福光股份股票数据到数据库--成功,用时-1.390184699999736
2021-02-17 20:25:13,752 - log  - 福光股份 共354条数据已添加到数据库！
2021-02-17 20:25:13,754 - log  - 初始化pro接口成功
2021-02-17 20:25:13,754 - log  - 抓取新光光电股票数据
2021-02-17 20:25:15,111 - log  - 添加新光光电股票数据到数据库--成功,用时-1.3565583999998125
2021-02-17 20:25:15,111 - log  - 新光光电 共354条数据已添加到数据库！
2021-02-17 20:25:15,113 - log  - 初始化pro接口成功
2021-02-17 20:25:15,113 - log  - 抓取中微公司股票数据
2021-02-17 20:25:16,468 - log  - 添加中微公司股票数据到数据库--成功,用时-1.3549173999999766
2021-02-17 20:25:16,468 - log  - 中微公司 共354条数据已添加到数据库！
2021-02-17 20:25:16,470 - log  - 初始化pro接口成功
2021-02-17 20:25:16,470 - log  - 抓取天臣医疗股票数据
2021-02-17 20:25:16,819 - log  - 添加天臣医疗股票数据到数据库--成功,用时-0.3489383000005546
2021-02-17 20:25:16,819 - log  - 天臣医疗 共63条数据已添加到数据库！
2021-02-17 20:25:16,821 - log  - 初始化pro接口成功
2021-02-17 20:25:16,821 - log  - 抓取交控科技股票数据
2021-02-17 20:25:18,199 - log  - 添加交控科技股票数据到数据库--成功,用时-1.3763958999998067
2021-02-17 20:25:18,199 - log  - 交控科技 共354条数据已添加到数据库！
2021-02-17 20:25:18,201 - log  - 初始化pro接口成功
2021-02-17 20:25:18,201 - log  - 抓取心脉医疗股票数据
2021-02-17 20:25:19,600 - log  - 添加心脉医疗股票数据到数据库--成功,用时-1.3988312000001315
2021-02-17 20:25:19,600 - log  - 心脉医疗 共354条数据已添加到数据库！
2021-02-17 20:25:19,602 - log  - 初始化pro接口成功
2021-02-17 20:25:19,602 - log  - 抓取绿的谐波股票数据
2021-02-17 20:25:20,033 - log  - 添加绿的谐波股票数据到数据库--成功,用时-0.43067489999975805
2021-02-17 20:25:20,033 - log  - 绿的谐波 共84条数据已添加到数据库！
2021-02-17 20:25:20,035 - log  - 初始化pro接口成功
2021-02-17 20:25:20,035 - log  - 抓取乐鑫科技股票数据
2021-02-17 20:25:21,419 - log  - 添加乐鑫科技股票数据到数据库--成功,用时-1.3838230000001204
2021-02-17 20:25:21,419 - log  - 乐鑫科技 共354条数据已添加到数据库！
2021-02-17 20:25:21,421 - log  - 初始化pro接口成功
2021-02-17 20:25:21,421 - log  - 抓取安集科技股票数据
2021-02-17 20:25:22,795 - log  - 添加安集科技股票数据到数据库--成功,用时-1.3727269999999407
2021-02-17 20:25:22,795 - log  - 安集科技 共354条数据已添加到数据库！
2021-02-17 20:25:22,797 - log  - 初始化pro接口成功
2021-02-17 20:25:22,797 - log  - 抓取方邦股份股票数据
2021-02-17 20:25:24,189 - log  - 添加方邦股份股票数据到数据库--成功,用时-1.391306400000758
2021-02-17 20:25:24,189 - log  - 方邦股份 共354条数据已添加到数据库！
2021-02-17 20:25:24,191 - log  - 初始化pro接口成功
2021-02-17 20:25:24,191 - log  - 抓取奥福环保股票数据
2021-02-17 20:25:25,294 - log  - 添加奥福环保股票数据到数据库--成功,用时-1.102648200000658
2021-02-17 20:25:25,294 - log  - 奥福环保 共283条数据已添加到数据库！
2021-02-17 20:25:25,296 - log  - 初始化pro接口成功
2021-02-17 20:25:25,296 - log  - 抓取瀚川智能股票数据
2021-02-17 20:25:26,685 - log  - 添加瀚川智能股票数据到数据库--成功,用时-1.3887292999997953
2021-02-17 20:25:26,685 - log  - 瀚川智能 共354条数据已添加到数据库！
2021-02-17 20:25:26,687 - log  - 初始化pro接口成功
2021-02-17 20:25:26,687 - log  - 抓取安恒信息股票数据
2021-02-17 20:25:27,834 - log  - 添加安恒信息股票数据到数据库--成功,用时-1.1469262000000526
2021-02-17 20:25:27,834 - log  - 安恒信息 共284条数据已添加到数据库！
2021-02-17 20:25:27,836 - log  - 初始化pro接口成功
2021-02-17 20:25:27,836 - log  - 抓取杰普特股票数据
2021-02-17 20:25:28,966 - log  - 添加杰普特股票数据到数据库--成功,用时-1.129561100000501
2021-02-17 20:25:28,966 - log  - 杰普特 共287条数据已添加到数据库！
2021-02-17 20:25:28,968 - log  - 初始化pro接口成功
2021-02-17 20:25:28,969 - log  - 抓取洁特生物股票数据
2021-02-17 20:25:29,926 - log  - 添加洁特生物股票数据到数据库--成功,用时-0.9577680000002147
2021-02-17 20:25:29,926 - log  - 洁特生物 共229条数据已添加到数据库！
2021-02-17 20:25:29,928 - log  - 初始化pro接口成功
2021-02-17 20:25:29,928 - log  - 抓取国盾量子股票数据
2021-02-17 20:25:30,821 - log  - 添加国盾量子股票数据到数据库--成功,用时-0.8921127000003253
2021-02-17 20:25:30,821 - log  - 国盾量子 共120条数据已添加到数据库！
2021-02-17 20:25:30,823 - log  - 初始化pro接口成功
2021-02-17 20:25:30,823 - log  - 抓取沃尔德股票数据
2021-02-17 20:25:32,350 - log  - 添加沃尔德股票数据到数据库--成功,用时-1.5265997000005882
2021-02-17 20:25:32,350 - log  - 沃尔德 共354条数据已添加到数据库！
2021-02-17 20:25:32,353 - log  - 初始化pro接口成功
2021-02-17 20:25:32,353 - log  - 抓取南微医学股票数据
2021-02-17 20:25:33,711 - log  - 添加南微医学股票数据到数据库--成功,用时-1.3583427000003212
2021-02-17 20:25:33,711 - log  - 南微医学 共354条数据已添加到数据库！
2021-02-17 20:25:33,713 - log  - 初始化pro接口成功
2021-02-17 20:25:33,713 - log  - 抓取山石网科股票数据
2021-02-17 20:25:34,930 - log  - 添加山石网科股票数据到数据库--成功,用时-1.2162138000003324
2021-02-17 20:25:34,930 - log  - 山石网科 共305条数据已添加到数据库！
2021-02-17 20:25:34,932 - log  - 初始化pro接口成功
2021-02-17 20:25:34,932 - log  - 抓取天宜上佳股票数据
2021-02-17 20:25:36,329 - log  - 添加天宜上佳股票数据到数据库--成功,用时-1.3970484000001306
2021-02-17 20:25:36,329 - log  - 天宜上佳 共354条数据已添加到数据库！
2021-02-17 20:25:36,332 - log  - 初始化pro接口成功
2021-02-17 20:25:36,332 - log  - 抓取传音控股股票数据
2021-02-17 20:25:37,536 - log  - 添加传音控股股票数据到数据库--成功,用时-1.2042060000003403
2021-02-17 20:25:37,536 - log  - 传音控股 共305条数据已添加到数据库！
2021-02-17 20:25:37,539 - log  - 初始化pro接口成功
2021-02-17 20:25:37,539 - log  - 抓取芯源微股票数据
2021-02-17 20:25:38,554 - log  - 添加芯源微股票数据到数据库--成功,用时-1.0157015000004321
2021-02-17 20:25:38,554 - log  - 芯源微 共255条数据已添加到数据库！
2021-02-17 20:25:38,557 - log  - 初始化pro接口成功
2021-02-17 20:25:38,557 - log  - 抓取当虹科技股票数据
2021-02-17 20:25:39,588 - log  - 添加当虹科技股票数据到数据库--成功,用时-1.0301509999999325
2021-02-17 20:25:39,588 - log  - 当虹科技 共258条数据已添加到数据库！
2021-02-17 20:25:39,590 - log  - 初始化pro接口成功
2021-02-17 20:25:39,590 - log  - 抓取爱博医疗股票数据
2021-02-17 20:25:40,106 - log  - 添加爱博医疗股票数据到数据库--成功,用时-0.516009999999369
2021-02-17 20:25:40,106 - log  - 爱博医疗 共106条数据已添加到数据库！
2021-02-17 20:25:40,108 - log  - 初始化pro接口成功
2021-02-17 20:25:40,108 - log  - 抓取佳华科技股票数据
2021-02-17 20:25:40,901 - log  - 添加佳华科技股票数据到数据库--成功,用时-0.792916299999888
2021-02-17 20:25:40,901 - log  - 佳华科技 共193条数据已添加到数据库！
2021-02-17 20:25:40,904 - log  - 初始化pro接口成功
2021-02-17 20:25:40,904 - log  - 抓取龙腾光电股票数据
2021-02-17 20:25:41,373 - log  - 添加龙腾光电股票数据到数据库--成功,用时-0.46876069999962056
2021-02-17 20:25:41,373 - log  - 龙腾光电 共93条数据已添加到数据库！
2021-02-17 20:25:41,375 - log  - 初始化pro接口成功
2021-02-17 20:25:41,375 - log  - 抓取莱伯泰科股票数据
2021-02-17 20:25:41,791 - log  - 添加莱伯泰科股票数据到数据库--成功,用时-0.415714100000514
2021-02-17 20:25:41,791 - log  - 莱伯泰科 共81条数据已添加到数据库！
2021-02-17 20:25:41,794 - log  - 初始化pro接口成功
2021-02-17 20:25:41,794 - log  - 抓取金达莱股票数据
2021-02-17 20:25:42,064 - log  - 添加金达莱股票数据到数据库--成功,用时-0.2702032000006511
2021-02-17 20:25:42,064 - log  - 金达莱 共37条数据已添加到数据库！
2021-02-17 20:25:42,066 - log  - 初始化pro接口成功
2021-02-17 20:25:42,066 - log  - 抓取宝兰德股票数据
2021-02-17 20:25:43,212 - log  - 添加宝兰德股票数据到数据库--成功,用时-1.1452689999996437
2021-02-17 20:25:43,212 - log  - 宝兰德 共286条数据已添加到数据库！
2021-02-17 20:25:43,214 - log  - 初始化pro接口成功
2021-02-17 20:25:43,214 - log  - 抓取华锐精密股票数据
2021-02-17 20:25:43,371 - log  - 添加华锐精密股票数据到数据库--成功,用时-0.15651939999952447
2021-02-17 20:25:43,371 - log  - 华锐精密 共0条数据已添加到数据库！
2021-02-17 20:25:43,374 - log  - 初始化pro接口成功
2021-02-17 20:25:43,374 - log  - 抓取云涌科技股票数据
2021-02-17 20:25:43,985 - log  - 添加云涌科技股票数据到数据库--成功,用时-0.610519299999396
2021-02-17 20:25:43,985 - log  - 云涌科技 共119条数据已添加到数据库！
2021-02-17 20:25:43,987 - log  - 初始化pro接口成功
2021-02-17 20:25:43,987 - log  - 抓取派能科技股票数据
2021-02-17 20:25:44,219 - log  - 添加派能科技股票数据到数据库--成功,用时-0.23247929999979533
2021-02-17 20:25:44,219 - log  - 派能科技 共2条数据已添加到数据库！
2021-02-17 20:25:44,222 - log  - 初始化pro接口成功
2021-02-17 20:25:44,222 - log  - 抓取凯赛生物股票数据
2021-02-17 20:25:44,734 - log  - 添加凯赛生物股票数据到数据库--成功,用时-0.5122250999993412
2021-02-17 20:25:44,735 - log  - 凯赛生物 共96条数据已添加到数据库！
2021-02-17 20:25:44,737 - log  - 初始化pro接口成功
2021-02-17 20:25:44,737 - log  - 抓取航天宏图股票数据
2021-02-17 20:25:46,139 - log  - 添加航天宏图股票数据到数据库--成功,用时-1.4018255000000863
2021-02-17 20:25:46,139 - log  - 航天宏图 共354条数据已添加到数据库！
2021-02-17 20:25:46,141 - log  - 初始化pro接口成功
2021-02-17 20:25:46,141 - log  - 抓取热景生物股票数据
2021-02-17 20:25:47,329 - log  - 添加热景生物股票数据到数据库--成功,用时-1.1875771000004534
2021-02-17 20:25:47,329 - log  - 热景生物 共305条数据已添加到数据库！
2021-02-17 20:25:47,331 - log  - 初始化pro接口成功
2021-02-17 20:25:47,331 - log  - 抓取德林海股票数据
2021-02-17 20:25:47,870 - log  - 添加德林海股票数据到数据库--成功,用时-0.5387312000002566
2021-02-17 20:25:47,870 - log  - 德林海 共111条数据已添加到数据库！
2021-02-17 20:25:47,872 - log  - 初始化pro接口成功
2021-02-17 20:25:47,872 - log  - 抓取纵横股份股票数据
2021-02-17 20:25:48,003 - log  - 添加纵横股份股票数据到数据库--成功,用时-0.13056649999998626
2021-02-17 20:25:48,003 - log  - 纵横股份 共0条数据已添加到数据库！
2021-02-17 20:25:48,005 - log  - 初始化pro接口成功
2021-02-17 20:25:48,005 - log  - 抓取大地熊股票数据
2021-02-17 20:25:48,541 - log  - 添加大地熊股票数据到数据库--成功,用时-0.5352068000001964
2021-02-17 20:25:48,541 - log  - 大地熊 共111条数据已添加到数据库！
2021-02-17 20:25:48,543 - log  - 初始化pro接口成功
2021-02-17 20:25:48,544 - log  - 抓取龙软科技股票数据
2021-02-17 20:25:49,528 - log  - 添加龙软科技股票数据到数据库--成功,用时-0.9847495000003619
2021-02-17 20:25:49,528 - log  - 龙软科技 共245条数据已添加到数据库！
2021-02-17 20:25:49,530 - log  - 初始化pro接口成功
2021-02-17 20:25:49,531 - log  - 抓取映翰通股票数据
2021-02-17 20:25:50,446 - log  - 添加映翰通股票数据到数据库--成功,用时-0.9144640000004074
2021-02-17 20:25:50,446 - log  - 映翰通 共220条数据已添加到数据库！
2021-02-17 20:25:50,448 - log  - 初始化pro接口成功
2021-02-17 20:25:50,448 - log  - 抓取兴图新科股票数据
2021-02-17 20:25:51,467 - log  - 添加兴图新科股票数据到数据库--成功,用时-1.0191500000000815
2021-02-17 20:25:51,467 - log  - 兴图新科 共241条数据已添加到数据库！
2021-02-17 20:25:51,469 - log  - 初始化pro接口成功
2021-02-17 20:25:51,469 - log  - 抓取三友医疗股票数据
2021-02-17 20:25:52,247 - log  - 添加三友医疗股票数据到数据库--成功,用时-0.7774195000001782
2021-02-17 20:25:52,247 - log  - 三友医疗 共180条数据已添加到数据库！
2021-02-17 20:25:52,249 - log  - 初始化pro接口成功
2021-02-17 20:25:52,249 - log  - 抓取紫晶存储股票数据
2021-02-17 20:25:53,111 - log  - 添加紫晶存储股票数据到数据库--成功,用时-0.8619493999995029
2021-02-17 20:25:53,111 - log  - 紫晶存储 共210条数据已添加到数据库！
2021-02-17 20:25:53,113 - log  - 初始化pro接口成功
2021-02-17 20:25:53,113 - log  - 抓取虹软科技股票数据
2021-02-17 20:25:54,475 - log  - 添加虹软科技股票数据到数据库--成功,用时-1.3612162999997963
2021-02-17 20:25:54,475 - log  - 虹软科技 共354条数据已添加到数据库！
2021-02-17 20:25:54,478 - log  - 初始化pro接口成功
2021-02-17 20:25:54,478 - log  - 抓取嘉必优股票数据
2021-02-17 20:25:55,491 - log  - 添加嘉必优股票数据到数据库--成功,用时-1.0136720000000423
2021-02-17 20:25:55,491 - log  - 嘉必优 共252条数据已添加到数据库！
2021-02-17 20:25:55,493 - log  - 初始化pro接口成功
2021-02-17 20:25:55,494 - log  - 抓取瑞松科技股票数据
2021-02-17 20:25:56,468 - log  - 添加瑞松科技股票数据到数据库--成功,用时-0.9749240000001009
2021-02-17 20:25:56,468 - log  - 瑞松科技 共217条数据已添加到数据库！
2021-02-17 20:25:56,471 - log  - 初始化pro接口成功
2021-02-17 20:25:56,471 - log  - 抓取世华科技股票数据
2021-02-17 20:25:57,105 - log  - 添加世华科技股票数据到数据库--成功,用时-0.6340826000005109
2021-02-17 20:25:57,106 - log  - 世华科技 共61条数据已添加到数据库！
2021-02-17 20:25:57,108 - log  - 初始化pro接口成功
2021-02-17 20:25:57,108 - log  - 抓取福昕软件股票数据
2021-02-17 20:25:57,513 - log  - 添加福昕软件股票数据到数据库--成功,用时-0.40500470000006317
2021-02-17 20:25:57,513 - log  - 福昕软件 共77条数据已添加到数据库！
2021-02-17 20:25:57,515 - log  - 初始化pro接口成功
2021-02-17 20:25:57,515 - log  - 抓取京源环保股票数据
2021-02-17 20:25:58,284 - log  - 添加京源环保股票数据到数据库--成功,用时-0.7680115000002843
2021-02-17 20:25:58,284 - log  - 京源环保 共180条数据已添加到数据库！
2021-02-17 20:25:58,286 - log  - 初始化pro接口成功
2021-02-17 20:25:58,286 - log  - 抓取申联生物股票数据
2021-02-17 20:25:59,455 - log  - 添加申联生物股票数据到数据库--成功,用时-1.1698010000000068
2021-02-17 20:25:59,455 - log  - 申联生物 共290条数据已添加到数据库！
2021-02-17 20:25:59,458 - log  - 初始化pro接口成功
2021-02-17 20:25:59,458 - log  - 抓取晶晨股份股票数据
